ID,pipeline_label,pipeline_score,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,overall_roberta_score,roberta_label,productAsin,country,date,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin
2446,POSITIVE,0.9974011182785034,0.177,0.484,0.339,0.4588,0.050716992,0.51264375,0.43663928,0.51264375,Neutral,B09G9D8KRQ,India,27-11-2022,True,5,Apple means Apple .. no comparison,Best in the budget … No compromise on quality,https://www.amazon.in/gp/customer-reviews/R158FYNC2SV4NO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 27 November 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2447,POSITIVE,0.9996263980865479,0.0,0.662,0.338,0.5574,0.0017788964,0.024064738,0.97415644,0.97415644,Positive,B09G9D8KRQ,India,05-09-2022,True,5,The display size feels small after shifting from Samsung,"Good enough Received genuine product from Amazon , so that is a plus.",https://www.amazon.in/gp/customer-reviews/R34YMHAYA4L86R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 5 September 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2448,POSITIVE,0.9998250603675842,0.0,0.256,0.744,0.4404,0.012600483,0.18618938,0.80121017,0.80121017,Positive,B09G9D8KRQ,India,24-03-2022,True,4,Nothing seems new,Good offers,https://www.amazon.in/gp/customer-reviews/R3N5C23GSJC5SL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 24 March 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2449,POSITIVE,0.9998817443847656,0.0,0.479,0.521,0.8685,0.0021077627,0.01340304,0.9844892,0.9844892,Positive,B09G9D8KRQ,India,16-07-2022,True,5,Awesome,Very nice and camera quality is great. More importantly the cinematic video,https://www.amazon.in/gp/customer-reviews/R3FPPMH6NO2KAA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 16 July 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2450,POSITIVE,0.9998520612716675,0.0,0.408,0.592,0.4404,0.0036484734,0.040960457,0.9553911,0.9553911,Positive,B09G9D8KRQ,India,28-08-2022,True,5,Excellent 👌,Everything is good,https://www.amazon.in/gp/customer-reviews/R1PWBFMQG1TS2C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 28 August 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2451,POSITIVE,0.9968231916427612,0.0,0.707,0.293,0.4404,0.0034259746,0.088649504,0.90792453,0.90792453,Positive,B09G9D8KRQ,India,28-07-2022,True,5,Package and delivery was amazing,Package and phone was delivered in good condition,https://www.amazon.in/gp/customer-reviews/R3QHGJOMLK3W7N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 28 July 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2452,POSITIVE,0.994879961013794,0.0,0.685,0.315,0.484,0.010079633,0.055499192,0.9344212,0.9344212,Positive,B09G9D8KRQ,India,11-06-2022,True,5,Wonderful phone,Great performance. Apple never disappoints but still very heavy on wallets,https://www.amazon.in/gp/customer-reviews/R7R2K32VPVKNY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 11 June 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2453,POSITIVE,0.9966282248497009,0.0,0.598,0.402,0.4005,0.022805482,0.37095284,0.6062417,0.6062417,Positive,B09G9D8KRQ,India,04-06-2022,True,5,Very very good product.,It's really a value for money.,https://www.amazon.in/gp/customer-reviews/RS7WFRBX7ED4U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 4 June 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2454,NEGATIVE,0.6234050393104553,0.0,1.0,0.0,0.0,0.23033668,0.5611899,0.20847338,0.5611899,Neutral,B09G9D8KRQ,India,22-08-2022,True,5,Sup,Jakasss,https://www.amazon.in/gp/customer-reviews/R2C9ZBX4JVAGET/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 22 August 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2455,POSITIVE,0.9993820190429688,0.0,0.192,0.808,0.6369,0.0029990238,0.046954084,0.9500469,0.9500469,Positive,B09G9D8KRQ,India,24-07-2022,True,5,Amazing experience with best phone,Best phone,https://www.amazon.in/gp/customer-reviews/R22OWUTJTIIQ05/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 24 July 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2456,POSITIVE,0.9998331069946289,0.0,0.508,0.492,0.4404,0.0041231466,0.050323233,0.94555354,0.94555354,Positive,B09G9D8KRQ,India,10-04-2022,True,5,Nice support by amazon and good product received,Good product by apple,https://www.amazon.in/gp/customer-reviews/RMC27DUIDY860/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 10 April 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2457,POSITIVE,0.9998892545700073,0.0,0.204,0.796,0.8316,0.0038423156,0.02306908,0.9730886,0.9730886,Positive,B09G9D8KRQ,India,08-04-2022,True,5,"Great product, I recommend.","Great product, wonderful experience.",https://www.amazon.in/gp/customer-reviews/R2I07TW8ZKQOG7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 8 April 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2458,POSITIVE,0.9540668725967407,0.0,0.789,0.211,0.5187,0.017611053,0.1664537,0.8159352,0.8159352,Positive,B09G9D8KRQ,India,06-09-2023,False,4,I'm also planning to buy it  nice,"Planning to buy it , I hope I get a better experience ,  hardly waiting  to buy but green colour want to experience charging quality appearance and features",https://www.amazon.in/gp/customer-reviews/R1ZC5QRDNW4JGP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 6 September 2023,Colour: GreenSize: 256 GB,B09V4MXBSN
2459,POSITIVE,0.9997119307518005,0.0,0.812,0.188,0.9259,0.0015027194,0.017315233,0.98118204,0.98118204,Positive,B09G9D8KRQ,India,21-01-2024,False,5,best phone under range,"’ve been using the iPhone 13 for the past 3-4 months, and I am thoroughly impressed with its overall performance. The A15 Bionic chip ensures smooth and lag-free operation, making multitasking a breeze.The camera quality is a standout feature, capturing vivid and detailed photos in various lighting conditions. The Night mode improvements are noticeable, delivering clear and sharp images even in low-light environments. The Cinematic mode for videos adds a professional touch, creating engaging and dynamic content.",https://www.amazon.in/gp/customer-reviews/R288AV8C9IC9WI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 21 January 2024,Colour: GreenSize: 256 GB,B09V4MXBSN
2460,NEGATIVE,0.9980719089508057,0.208,0.662,0.129,-0.577,0.33173132,0.3637577,0.304511,0.3637577,Neutral,B09G9D8KRQ,India,21-12-2023,False,5,"No fingerprint, no call recording, no carrier video calling","I had a 5 year old Redmi phone.I was unhappy as call recording stopped working, carrier video calling stopped working, battery charging speed reduced, fingerprint stopped working etc etc...So I bought an iPhone.Now I'm happy - it has no call recording (so cannot stop working), no carrier video calling (so cannot stop working), slow battery charging, no fingerprint (so cannot stop working) etc etc...",https://www.amazon.in/gp/customer-reviews/R2FHQIZTGYRSP3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 21 December 2023,Colour: GreenSize: 256 GB,B09V4MXBSN
2461,POSITIVE,0.9994215965270996,0.0,0.748,0.252,0.8442,0.0017640501,0.02602242,0.9722135,0.9722135,Positive,B09G9D8KRQ,India,06-11-2022,True,5,Iphone 13,"Outstanding Mobile♥️, Face Id Very Fast Even in night mode, Battery backup almost 1 day, Camera is superb, If your budget is around 60-70k, Go for it👍🏻",https://www.amazon.in/gp/customer-reviews/R24Y0V561T8DEY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 6 November 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
2462,NEGATIVE,0.9986804127693176,0.0,1.0,0.0,0.0,0.68083084,0.27255136,0.04661783,0.68083084,Negative,B09G9D8KRQ,India,16-09-2022,True,4,Good review,Apple cheap company does not give a charger in the box.,https://www.amazon.in/gp/customer-reviews/RKF95C45KIKS7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 16 September 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
2463,NEGATIVE,0.9997527003288269,0.579,0.421,0.0,-0.6705,0.9343974,0.063440554,0.0021620896,0.9343974,Negative,B09G9D8KRQ,India,12-08-2022,True,4,1x camera having pink spot in photos.,Disappointed due to defect in camera.,https://www.amazon.in/gp/customer-reviews/RTQEY32XOJDRQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 12 August 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
2464,POSITIVE,0.9998841285705566,0.0,0.473,0.527,0.9382,0.0014834403,0.0053289714,0.99318755,0.99318755,Positive,B09G9D8KRQ,India,21-12-2022,True,5,Genuine,"I am happy with this purchase. I purchased it at a good price, and it has excellent features. Love it.",https://www.amazon.in/gp/customer-reviews/R2MSZ7MSQKGD86/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 21 December 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
2465,POSITIVE,0.9647913575172424,0.0,0.813,0.187,0.5994,0.022660103,0.066628635,0.9107113,0.9107113,Positive,B09G9D8KRQ,India,08-11-2022,True,5,Value for Money,Have switched to iPhone from android. The display and UI/UX is just uncomparable. Loving every part of it.,https://www.amazon.in/gp/customer-reviews/R1355JX9T829T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 8 November 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
2466,NEGATIVE,0.9983087778091431,0.0,0.714,0.286,0.7351,0.64771754,0.2742007,0.07808179,0.64771754,Negative,B09G9D8KRQ,India,22-09-2022,True,5,Nice product :),"Nice product.But, delivery was late. I didn't get any updates for late delivery reason. I had to follow up with Amazon chat support.",https://www.amazon.in/gp/customer-reviews/R3FS7KR8X0369D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 22 September 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
2467,POSITIVE,0.9995943903923035,0.0,0.733,0.267,0.743,0.001024139,0.028573135,0.9704028,0.9704028,Positive,B09G9D8KRQ,India,29-04-2022,True,5,Upgrade,"If you're running an iPhone 11, any of the models in that range, then, yes, the iPhone 13 is definitely worth an upgrade.",https://www.amazon.in/gp/customer-reviews/R1L2A8IMLUOHNW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 29 April 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
2468,NEGATIVE,0.9944862723350525,0.0,0.694,0.306,0.296,0.41302535,0.5484287,0.038545933,0.5484287,Neutral,B09G9D8KRQ,India,24-01-2022,True,4,A normal iPhone.,"Excessive heating while setup, backup n restore",https://www.amazon.in/gp/customer-reviews/R1NULVOZ1TDMK4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 24 January 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
2470,POSITIVE,0.999592125415802,0.0,0.0,1.0,0.5859,0.2106559,0.5311175,0.25822663,0.5311175,Neutral,B09G9D8KRQ,India,09-03-2023,True,5,No heat no hang,WOW,https://www.amazon.in/gp/customer-reviews/R1KC4ETP11DPID/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 9 March 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
2471,POSITIVE,0.999832272529602,0.0,0.341,0.659,0.7003,0.0038114267,0.10397084,0.89221776,0.89221776,Positive,B09G9D8KRQ,India,19-12-2023,True,5,Very good,Good working and safe packing,https://www.amazon.in/gp/customer-reviews/R3216L3HC7LEI4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 19 December 2023,Colour: GreenSize: 256 GB,B09V4MXBSN
2472,POSITIVE,0.9998823404312134,0.0,0.213,0.787,0.9414,0.00225499,0.012606145,0.98513883,0.98513883,Positive,B09G9D8KRQ,India,17-11-2023,True,5,Awesome phone,So beautiful so elegant just looking like a wow,https://www.amazon.in/gp/customer-reviews/R10OJIZZXUSXUT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 17 November 2023,Colour: GreenSize: 256 GB,B09V4MXBSN
2473,POSITIVE,0.9997934699058533,0.0,0.508,0.492,0.4404,0.0064155087,0.06431199,0.92927253,0.92927253,Positive,B09G9D8KRQ,India,07-11-2023,True,5,Working good,Battery life is good,https://www.amazon.in/gp/customer-reviews/R1SBC2UJ2XZVD4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 7 November 2023,Colour: GreenSize: 256 GB,B09V4MXBSN
2474,POSITIVE,0.9987994432449341,0.0,0.556,0.444,0.908,0.0012365222,0.009188097,0.9895754,0.9895754,Positive,B09G9D8KRQ,India,15-10-2023,True,5,I GOT THIS AT 53000 256GB VARIENT AFTER EXCHANGE ONE OF THE BEST 😍 IAM VERY HAPPY,I GOT THIS AT 53000 256GB VARIENT AFTER EXCHANGE ONE OF THE BEST 😍 IAM VERY HAPPY,https://www.amazon.in/gp/customer-reviews/R967I33FYQJYM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 15 October 2023,Colour: GreenSize: 256 GB,B09V4MXBSN
2475,POSITIVE,0.9603551626205444,0.059,0.759,0.181,0.4404,0.17011733,0.7417639,0.088118784,0.7417639,Neutral,B09G9D8KRQ,India,28-10-2023,True,5,Definitely a good product,More than the quality of the product it is important how much you are ready to pay to own the brand.,https://www.amazon.in/gp/customer-reviews/RNK0P0FOTNTFI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 28 October 2023,Colour: GreenSize: 256 GB,B09V4MXBSN
2476,POSITIVE,0.9998181462287903,0.0,0.213,0.787,0.5719,0.005148507,0.056220125,0.9386314,0.9386314,Positive,B09G9D8KRQ,India,14-10-2023,True,5,Sexy,Perfect phone,https://www.amazon.in/gp/customer-reviews/RZ3UVRHSYMYZX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 14 October 2023,Colour: GreenSize: 256 GB,B09V4MXBSN
2477,POSITIVE,0.9995280504226685,0.0,1.0,0.0,0.0,0.0160139,0.20878135,0.7752048,0.7752048,Positive,B09G9D8KRQ,India,23-01-2023,True,4,Best phone of the decade,This is what you need,https://www.amazon.in/gp/customer-reviews/R2JA9U9DA7LYZL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 23 January 2023,Colour: GreenSize: 256 GB,B09V4MXBSN
2478,POSITIVE,0.9998260140419006,0.092,0.459,0.449,0.8612,0.0019278947,0.007737399,0.9903347,0.9903347,Positive,B09G9D8KRQ,India,06-01-2023,True,5,Simply awesome!!,very much satisfied with phone.... everything is working good. No wonder Apple is the best!!,https://www.amazon.in/gp/customer-reviews/R1YMUXVSGRILWU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 6 January 2023,Colour: GreenSize: 256 GB,B09V4MXBSN
2479,POSITIVE,0.9998539686203003,0.0,0.263,0.737,0.4215,0.010234003,0.09647479,0.8932912,0.8932912,Positive,B09G9D8KRQ,India,10-09-2022,True,4,Awesome,Nice product,https://www.amazon.in/gp/customer-reviews/R3QLGP50LDNT5Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 10 September 2022,Colour: GreenSize: 256 GB,B09V4MXBSN
2480,POSITIVE,0.9998410940170288,0.0,0.508,0.492,0.4404,0.015739266,0.19833742,0.7859233,0.7859233,Positive,B09G9D8KRQ,India,25-03-2024,True,5,Good,Good without any issues.,https://www.amazon.in/gp/customer-reviews/R36XQ9VJ77N2P3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 25 March 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN
2481,POSITIVE,0.9998588562011719,0.0,0.256,0.744,0.4404,0.008658487,0.099322185,0.89201933,0.89201933,Positive,B09G9D8KRQ,India,17-02-2024,True,5,Top notch,Good product,https://www.amazon.in/gp/customer-reviews/R122LTGGHCKI9D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 17 February 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN
2482,NEGATIVE,0.9670560956001282,0.355,0.645,0.0,-0.296,0.023385068,0.53974545,0.4368695,0.53974545,Neutral,B09G9D8KRQ,India,10-01-2024,True,5,Tremendous,"No cons, only prosCamPerformanceBatteryAll rounder",https://www.amazon.in/gp/customer-reviews/R2FN1MJ0HBS7WP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 10 January 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN
2483,POSITIVE,0.9938052892684937,0.131,0.747,0.121,-0.1759,0.12176112,0.34526828,0.53297055,0.53297055,Positive,B09G9D8KRQ,India,18-08-2022,True,4,"Delayed shipment, packing was so-so","It took more than 4 days to arrive, packaging was not that protective either, the product could have been damaged but thank god its not.I was not confident enogh before ordering it from appario retail, looking at the reviews and complains all over the internet for seller, but everything is fine i got the device without any issues.",https://www.amazon.in/gp/customer-reviews/R3ITWBC76TSFT6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 18 August 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
2484,POSITIVE,0.9989711046218872,0.0,0.291,0.709,0.743,0.0015850952,0.01744023,0.9809747,0.9809747,Positive,B09G9D8KRQ,India,01-11-2023,True,5,The most loved is the  honesty. And is good condition  thank you Amazon 😊,Quality wise 👌 👏 👍 thank you Amazon 😊 🙏🏻,https://www.amazon.in/gp/customer-reviews/R3KGBWZB2WPYR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 1 November 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN
2485,POSITIVE,0.9992761015892029,0.0,0.653,0.347,0.9524,0.0031260008,0.0060027256,0.99087125,0.99087125,Positive,B09G9D8KRQ,India,06-09-2022,True,5,G.O.A.T ( Greatest Of All Time ) 🔥♥️,Damnn 😍 first time iphone user and trust me my experience with this one is god damnn unbelievable. 😩🔥♥️ it Looks great. Audio Quality is good and the Camera Quality ison another level 😍♥️ all over i loved it so much... ♥️😌,https://www.amazon.in/gp/customer-reviews/R3A46V0JP7VMO1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 6 September 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
2486,POSITIVE,0.9997941851615906,0.0,0.674,0.326,0.9628,0.0021178557,0.0069422624,0.99093986,0.99093986,Positive,B09G9D8KRQ,India,03-02-2022,True,5,"Thanks Amazon for a Prompt delivery of my Genuine iPhone 13, 256 GB Starlight",Thanks a lot Amazon for the early delivery. Thanks to Appario also. Received a genuine iPhone 13 256 GB and it was verified by Apple remote diagnostics. The phone is really awesome.. Camera is more than my expectation and music is unbelievable. Battery is easily giving me 1.5 days of backup.. Amazing experience. Loving it....,https://www.amazon.in/gp/customer-reviews/R2LLUY17HVGQF1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 3 February 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN
